IP,ip_int
142.93.31.18,2388467474.0
142.93.31.187,2388467643.0
142.93.65.94,2388476254.0
142.93.71.71,2388477767.0
142.93.95.6,2388483846.0
142.93.95.8,2388483848.0
142.93.100.18,2388485138.0
142.93.115.5,2388488965.0
142.93.116.254,2388489470.0
142.93.146.4,2388496900.0
142.93.158.96,2388500064.0
142.93.180.118,2388505718.0
142.93.187.22,2388507414.0
142.93.191.98,2388508514.0
142.93.198.10,2388510218.0
142.93.216.254,2388515070.0
142.93.246.38,2388522534.0
142.171.81.108,2393592172.0
142.202.221.11,2395659531.0
142.250.136.95,2398783583.0
143.42.0.20,2401894420.0
143.42.0.97,2401894497.0
143.42.1.34,2401894690.0
143.42.1.53,2401894709.0
143.42.1.71,2401894727.0
143.42.1.84,2401894740.0
143.42.1.123,2401894779.0
143.42.1.189,2401894845.0
143.42.1.201,2401894857.0
143.42.1.213,2401894869.0
143.42.50.164,2401907364.0
143.42.53.157,2401908125.0
143.42.102.58,2401920570.0
143.42.102.61,2401920573.0
143.42.164.34,2401936418.0
143.42.164.127,2401936511.0
143.42.164.204,2401936588.0
143.42.173.60,2401938748.0
143.42.205.14,2401946894.0
143.47.242.50,2402284082.0
143.110.136.46,2406385710.0
143.110.136.190,2406385854.0
143.110.136.192,2406385856.0
143.110.164.237,2406393069.0
143.110.174.105,2406395497.0
143.110.184.226,2406398178.0
143.110.200.8,2406402056.0
143.110.200.10,2406402058.0
143.110.200.12,2406402060.0
143.110.229.68,2406409540.0
143.110.248.139,2406414475.0
143.198.32.112,2412126320.0
143.198.38.142,2412127886.0
143.198.43.241,2412129265.0
143.198.114.195,2412147395.0
143.198.126.74,2412150346.0
143.198.146.93,2412155485.0
143.198.170.19,2412161555.0
143.198.191.25,2412166937.0
143.198.194.242,2412167922.0
143.198.201.31,2412169503.0
143.198.214.88,2412172888.0
143.198.214.253,2412173053.0
143.198.225.238,2412175854.0
143.198.237.138,2412178826.0
143.202.196.138,2412430474.0
143.202.210.33,2412433953.0
143.208.134.193,2412807873.0
143.244.137.144,2415167888.0
143.244.154.193,2415172289.0
143.244.165.109,2415175021.0
143.244.170.193,2415176385.0
143.255.140.129,2415889537.0
144.22.174.229,2417405669.0
144.22.253.30,2417425694.0
144.24.249.196,2417555908.0
144.48.240.85,2419126357.0
144.48.240.160,2419126432.0
144.62.169.56,2420025656.0
144.91.105.157,2421909917.0
144.91.118.110,2421913198.0
144.126.132.238,2424210670.0
144.126.192.113,2424225905.0
144.126.198.24,2424227352.0
144.126.200.99,2424227939.0
144.126.202.105,2424228457.0
144.126.230.251,2424235771.0
144.172.73.6,2427209990.0
144.217.65.235,2430157291.0
144.217.86.109,2430162541.0
144.217.161.225,2430181857.0
144.255.16.64,2432634944.0
144.255.19.205,2432635853.0
144.255.31.39,2432638759.0
144.255.31.50,2432638770.0
144.255.31.129,2432638849.0
145.239.134.25,2448393753.0
145.239.201.249,2448411129.0
145.239.253.78,2448424270.0
146.0.35.69,2449482565.0
146.19.24.28,2450724892.0
146.19.24.54,2450724918.0
146.19.191.200,2450767816.0
146.56.46.76,2453155404.0
146.59.154.66,2453379650.0
146.70.15.36,2454064932.0
146.70.15.45,2454064941.0
146.70.115.139,2454090635.0
146.70.117.105,2454091113.0
146.88.240.4,2455302148.0
146.88.240.72,2455302216.0
146.88.240.73,2455302217.0
146.88.241.20,2455302420.0
146.88.241.21,2455302421.0
146.88.241.22,2455302422.0
146.88.241.30,2455302430.0
146.88.241.38,2455302438.0
146.88.241.41,2455302441.0
146.88.241.48,2455302448.0
146.88.241.50,2455302450.0
146.88.241.60,2455302460.0
146.88.241.61,2455302461.0
146.88.241.65,2455302465.0
146.88.241.76,2455302476.0
146.88.241.79,2455302479.0
146.88.241.86,2455302486.0
146.88.241.90,2455302490.0
146.88.241.101,2455302501.0
146.88.241.110,2455302510.0
146.88.241.111,2455302511.0
146.88.241.120,2455302520.0
146.88.241.131,2455302531.0
146.88.241.140,2455302540.0
146.88.241.141,2455302541.0
146.88.241.146,2455302546.0
146.88.241.150,2455302550.0
146.88.241.157,2455302557.0
146.88.241.160,2455302560.0
146.88.241.162,2455302562.0
146.88.241.173,2455302573.0
146.88.241.175,2455302575.0
146.88.241.182,2455302582.0
146.88.241.190,2455302590.0
146.88.241.191,2455302591.0
146.88.241.210,2455302610.0
146.88.241.211,2455302611.0
146.88.241.212,2455302612.0
146.120.231.44,2457397036.0
146.148.113.189,2459201981.0
146.185.25.182,2461604278.0
146.190.38.28,2461935132.0
146.190.57.24,2461939992.0
146.190.98.237,2461950701.0
146.190.110.196,2461953732.0
146.190.116.128,2461955200.0
146.190.119.189,2461956029.0
146.190.136.122,2461960314.0
146.190.143.117,2461962101.0
146.190.174.211,2461970131.0
146.190.210.213,2461979349.0
146.190.222.176,2461982384.0
146.190.231.213,2461984725.0
146.190.246.119,2461988471.0
147.45.71.15,2469218063.0
147.45.198.36,2469250596.0
147.75.53.103,2471179623.0
147.78.47.15,2471374607.0
147.78.47.29,2471374621.0
147.78.47.32,2471374624.0
147.78.47.36,2471374628.0
147.78.47.39,2471374631.0
147.78.47.40,2471374632.0
147.78.47.42,2471374634.0
147.78.47.51,2471374643.0
147.78.47.57,2471374649.0
147.78.47.69,2471374661.0
147.78.47.74,2471374666.0
147.78.47.111,2471374703.0
147.78.47.146,2471374738.0
147.78.47.147,2471374739.0
147.78.47.149,2471374741.0
147.78.47.154,2471374746.0
147.78.47.189,2471374781.0
147.78.66.31,2471379487.0
147.78.103.20,2471388948.0
147.78.103.103,2471389031.0
147.78.103.107,2471389035.0
147.135.113.14,2475127054.0
147.139.208.20,2475413524.0
147.182.129.134,2478211462.0
147.182.129.154,2478211482.0
147.182.130.98,2478211682.0
147.182.134.255,2478212863.0
147.182.138.63,2478213695.0
147.182.146.141,2478215821.0
147.182.190.84,2478227028.0
147.182.222.239,2478235375.0
147.182.255.241,2478243825.0
147.213.79.251,2480230395.0
148.66.134.158,2487387806.0
148.72.65.158,2487763358.0
148.135.60.92,2491890780.0
148.153.45.234,2493066730.0
148.153.45.238,2493066734.0
148.153.56.86,2493069398.0
149.50.105.76,2503108940.0
149.50.209.216,2503135704.0
149.88.26.204,2505579212.0
149.102.225.98,2506547554.0
149.104.23.108,2506626924.0
149.127.232.24,2508187672.0
149.167.39.19,2510759699.0
149.200.200.244,2512963828.0
150.95.25.178,2522814898.0
150.95.25.193,2522814913.0
150.95.25.229,2522814949.0
150.95.31.92,2522816348.0
150.95.31.214,2522816470.0
150.95.64.109,2522824813.0
150.95.64.112,2522824816.0
150.95.64.119,2522824823.0
150.95.81.90,2522829146.0
150.95.81.133,2522829189.0
150.95.83.149,2522829717.0
150.95.83.186,2522829754.0
150.105.184.5,2523510789.0
150.109.22.230,2523731686.0
150.109.93.69,2523749701.0
150.109.238.82,2523786834.0
150.109.246.107,2523788907.0
150.109.253.57,2523790649.0
150.109.254.239,2523791087.0
150.129.48.228,2525049060.0
150.136.90.61,2525518397.0
150.136.129.10,2525528330.0
150.138.92.148,2525650068.0
150.139.205.101,2525744485.0
150.158.1.176,2526937520.0
150.158.33.37,2526945573.0
150.158.99.161,2526962593.0
150.158.151.97,2526975841.0
150.230.235.117,2531715957.0
151.80.9.69,2538604869.0
151.80.47.2,2538614530.0
151.80.60.5,2538617861.0
151.80.91.209,2538626001.0
151.115.76.68,2540915780.0
151.247.195.2,2549596930.0
151.252.108.36,2549902372.0
152.32.128.169,2552266921.0
152.32.129.70,2552267078.0
152.32.129.154,2552267162.0
152.32.130.191,2552267455.0
152.32.131.196,2552267716.0
152.32.132.203,2552267979.0
152.32.133.103,2552268135.0
152.32.135.214,2552268758.0
152.32.140.22,2552269846.0
152.32.141.40,2552270120.0
152.32.141.84,2552270164.0
152.32.141.98,2552270178.0
152.32.141.172,2552270252.0
152.32.141.176,2552270256.0
152.32.141.208,2552270288.0
152.32.142.86,2552270422.0
152.32.142.165,2552270501.0
152.32.142.167,2552270503.0
152.32.142.250,2552270586.0
152.32.143.65,2552270657.0
152.32.143.71,2552270663.0
152.32.145.102,2552271206.0
152.32.148.140,2552272012.0
152.32.148.194,2552272066.0
152.32.150.215,2552272599.0
152.32.151.121,2552272761.0
152.32.153.67,2552273219.0
152.32.153.207,2552273359.0
152.32.162.60,2552275516.0
152.32.163.47,2552275759.0
152.32.169.7,2552277255.0
152.32.171.191,2552277951.0
152.32.173.15,2552278287.0
152.32.175.174,2552278958.0
152.32.175.247,2552279031.0
152.32.180.86,2552280150.0
152.32.180.93,2552280157.0
152.32.181.108,2552280428.0
152.32.183.27,2552280859.0
152.32.183.231,2552281063.0
152.32.186.240,2552281840.0
152.32.191.98,2552282978.0
152.32.197.12,2552284428.0
152.32.198.210,2552284882.0
152.32.199.20,2552284948.0
152.32.200.243,2552285427.0
152.32.206.38,2552286758.0
152.32.206.51,2552286771.0
152.32.206.245,2552286965.0
152.32.207.124,2552287100.0
152.32.207.172,2552287148.0
152.32.207.179,2552287155.0
152.32.207.229,2552287205.0
152.32.208.7,2552287239.0
152.32.208.169,2552287401.0
152.32.212.41,2552288297.0
152.32.213.68,2552288580.0
152.32.213.86,2552288598.0
152.32.215.190,2552289214.0
152.32.215.244,2552289268.0
152.32.216.28,2552289308.0
152.32.217.5,2552289541.0
152.32.218.201,2552289993.0
152.32.219.102,2552290150.0
152.32.225.11,2552291595.0
152.32.225.108,2552291692.0
152.32.226.8,2552291848.0
152.32.226.125,2552291965.0
152.32.227.68,2552292164.0
152.32.234.39,2552293927.0
152.32.234.183,2552294071.0
152.32.235.69,2552294213.0
152.32.235.160,2552294304.0
152.32.236.116,2552294516.0
152.32.238.43,2552294955.0
152.32.238.104,2552295016.0
152.32.243.98,2552296290.0
152.32.243.231,2552296423.0
152.32.245.144,2552296848.0
152.32.247.22,2552297238.0
152.32.250.225,2552298209.0
152.32.251.44,2552298284.0
152.32.251.245,2552298485.0
152.32.252.233,2552298729.0
152.89.196.54,2556019766.0
152.89.196.62,2556019774.0
152.89.196.100,2556019812.0
152.89.196.111,2556019823.0
152.89.196.144,2556019856.0
152.89.196.174,2556019886.0
152.89.196.211,2556019923.0
152.89.196.222,2556019934.0
152.89.198.15,2556020239.0
152.89.198.113,2556020337.0
152.89.233.169,2556029353.0
152.136.59.111,2559064943.0
152.136.194.70,2559099462.0
152.174.226.241,2561598193.0
152.195.19.97,2562921313.0
152.228.145.16,2565116176.0
152.231.103.44,2565302060.0
153.37.177.219,2569384411.0
153.120.45.78,2574789966.0
153.184.189.174,2579021230.0
153.196.182.138,2579805834.0
153.212.231.147,2580866963.0
154.8.157.100,2584255844.0
154.13.235.110,2584603502.0
154.20.244.135,2585064583.0
154.47.118.104,2586801768.0
154.62.132.54,2587788342.0
154.68.39.6,2588157702.0
154.72.195.18,2588459794.0
154.83.17.34,2589135138.0
154.94.5.156,2589853084.0
154.126.178.16,2591994384.0
154.127.54.32,2592028192.0
154.127.54.49,2592028209.0
154.144.245.68,2593191236.0
154.209.5.23,2597389591.0
154.209.5.132,2597389700.0
154.211.12.77,2597522509.0
154.211.15.85,2597523285.0
154.211.15.217,2597523417.0
154.221.16.10,2598178826.0
154.221.21.141,2598180237.0
155.4.73.84,2600749396.0
155.94.151.103,2606667623.0
155.159.254.132,2610953860.0
156.59.75.211,2621131731.0
156.146.41.209,2626824657.0
156.146.62.52,2626829876.0
156.215.189.236,2631384556.0
156.232.11.32,2632452896.0
156.232.11.84,2632452948.0
156.236.64.227,2632728803.0
156.236.66.37,2632729125.0
157.7.52.213,2634495189.0
157.7.53.29,2634495261.0
157.7.90.12,2634504716.0
157.7.216.227,2634537187.0
157.55.39.49,2637637425.0
157.55.39.53,2637637429.0
157.55.39.55,2637637431.0
157.55.39.59,2637637435.0
157.55.39.60,2637637436.0
157.55.39.205,2637637581.0
157.55.39.223,2637637599.0
157.148.120.98,2643753058.0
157.230.4.200,2649097416.0
157.230.8.73,2649098313.0
157.230.8.151,2649098391.0
157.230.22.170,2649101994.0
157.230.41.201,2649106889.0
157.230.45.135,2649107847.0
157.230.52.208,2649109712.0
157.230.82.245,2649117429.0
157.230.83.80,2649117520.0
157.230.86.218,2649118426.0
157.230.89.179,2649119155.0
157.230.119.12,2649126668.0
157.230.128.226,2649129186.0
157.230.143.62,2649132862.0
157.230.143.179,2649132979.0
157.230.159.148,2649137044.0
157.230.159.149,2649137045.0
157.230.160.34,2649137186.0
157.230.160.98,2649137250.0
157.230.175.199,2649141191.0
157.230.220.150,2649152662.0
157.230.221.154,2649152922.0
157.230.223.158,2649153438.0
157.230.228.233,2649154793.0
157.230.234.74,2649156170.0
157.230.234.82,2649156178.0
157.231.51.20,2649174804.0
157.245.7.115,2650081139.0
157.245.53.206,2650093006.0
157.245.69.32,2650096928.0
157.245.92.19,2650102803.0
157.245.105.80,2650106192.0
157.245.137.143,2650114447.0
157.245.142.221,2650115805.0
157.245.154.124,2650118780.0
157.245.154.129,2650118785.0
157.245.168.29,2650122269.0
157.245.176.148,2650124436.0
157.245.180.15,2650125327.0
157.245.184.170,2650126506.0
157.245.211.61,2650133309.0
157.245.214.137,2650134153.0
157.245.228.7,2650137607.0
157.245.232.11,2650138635.0
157.254.236.22,2650729494.0
158.46.127.142,2653847438.0
158.51.123.137,2654174089.0
158.51.126.58,2654174778.0
158.69.165.244,2655364596.0
158.101.29.111,2657426799.0
158.140.138.86,2660010582.0
158.140.145.134,2660012422.0
158.140.176.163,2660020387.0
158.160.54.163,2661299875.0
158.160.100.243,2661311731.0
158.160.117.180,2661316020.0
158.180.89.135,2662619527.0
158.255.7.133,2667513733.0
158.255.7.153,2667513753.0
159.65.13.188,2671840700.0
159.65.16.105,2671841385.0
159.65.29.72,2671844680.0
159.65.41.104,2671847784.0
159.65.58.104,2671852136.0
159.65.61.9,2671852809.0
159.65.82.142,2671858318.0
159.65.84.193,2671858881.0
159.65.120.34,2671867938.0
159.65.145.76,2671874380.0
159.65.186.4,2671884804.0
159.65.198.239,2671888111.0
159.65.236.190,2671897790.0
159.69.250.150,2672163478.0
159.75.247.219,2672555995.0
159.89.9.43,2673412395.0
159.89.47.106,2673422186.0
159.89.83.196,2673431492.0
159.89.104.45,2673436717.0
159.89.108.180,2673437876.0
159.89.136.183,2673445047.0
159.89.161.159,2673451423.0
159.89.163.158,2673451934.0
159.89.230.183,2673469111.0
159.89.230.196,2673469124.0
159.89.239.238,2673471470.0
159.89.239.252,2673471484.0
159.118.166.170,2675353258.0
159.138.137.116,2676656500.0
159.192.96.152,2680184984.0
159.203.12.185,2680884409.0
159.203.27.166,2680888230.0
159.203.31.136,2680889224.0
159.203.44.105,2680892521.0
159.203.58.221,2680896221.0
159.203.72.14,2680899598.0
159.203.112.250,2680910074.0
159.203.117.103,2680911207.0
159.203.119.184,2680911800.0
159.203.128.174,2680914094.0
159.203.177.84,2680926548.0
159.203.185.61,2680928573.0
159.203.192.11,2680930315.0
159.203.192.37,2680930341.0
159.203.192.41,2680930345.0
159.203.192.47,2680930351.0
159.203.208.8,2680934408.0
159.203.208.13,2680934413.0
159.203.208.16,2680934416.0
159.203.208.17,2680934417.0
159.203.208.23,2680934423.0
159.203.208.30,2680934430.0
159.203.208.34,2680934434.0
159.203.208.36,2680934436.0
159.203.208.38,2680934438.0
159.203.224.7,2680938503.0
159.203.224.8,2680938504.0
159.203.224.9,2680938505.0
159.203.224.19,2680938515.0
159.203.224.22,2680938518.0
159.203.224.31,2680938527.0
159.203.224.34,2680938530.0
159.203.224.35,2680938531.0
159.203.224.36,2680938532.0
159.203.224.37,2680938533.0
159.203.240.20,2680942612.0
159.223.2.85,2682192469.0
159.223.4.195,2682193091.0
159.223.6.35,2682193443.0
159.223.21.148,2682197396.0
159.223.44.125,2682203261.0
159.223.65.33,2682208545.0
159.223.66.244,2682209012.0
159.223.77.24,2682211608.0
159.223.99.140,2682217356.0
159.223.102.230,2682218214.0
159.223.112.178,2682220722.0
159.223.118.198,2682222278.0
159.223.118.219,2682222299.0
159.223.129.59,2682224955.0
159.223.130.149,2682225301.0
159.223.136.84,2682226772.0
159.223.152.18,2682230802.0
159.223.152.145,2682230929.0
159.223.154.6,2682231302.0
159.223.158.63,2682232383.0
159.223.174.201,2682236617.0
159.223.174.210,2682236626.0
159.223.182.185,2682238649.0
159.223.225.251,2682249723.0
159.223.228.114,2682250354.0
159.223.233.29,2682251549.0
160.16.54.102,2685417062.0
160.154.94.42,2694471210.0
160.155.114.16,2694541840.0
160.155.193.243,2694562291.0
160.242.48.130,2700226690.0
161.35.0.70,2703425606.0
161.35.2.108,2703426156.0
161.35.20.208,2703430864.0
161.35.33.197,2703434181.0
161.35.50.105,2703438441.0
161.35.52.191,2703439039.0
161.35.55.73,2703439689.0
161.35.58.13,2703440397.0
161.35.74.45,2703444525.0
161.35.108.241,2703453425.0
161.35.162.44,2703467052.0
161.35.213.94,2703480158.0
161.35.213.124,2703480188.0
161.35.236.116,2703486068.0
161.82.247.2,2706568962.0
161.97.124.154,2707520666.0
161.129.181.13,2709632269.0
161.132.38.125,2709792381.0
161.189.118.4,2713548292.0
162.0.234.213,2717969109.0
162.14.72.69,2718844997.0
162.14.204.61,2718878781.0
162.19.198.17,2719204881.0
162.55.132.226,2721547490.0
162.55.164.193,2721555649.0
162.62.118.250,2722002682.0
162.62.124.140,2722004108.0
162.62.209.135,2722025863.0
162.62.209.230,2722025958.0
162.62.213.246,2722026998.0
162.62.214.95,2722027103.0
162.62.222.230,2722029286.0
162.142.125.10,2727247114.0
162.142.125.11,2727247115.0
162.142.125.12,2727247116.0
162.142.125.13,2727247117.0
162.142.125.14,2727247118.0
162.142.125.86,2727247190.0
162.142.125.91,2727247195.0
162.142.125.94,2727247198.0
162.142.125.95,2727247199.0
162.142.125.131,2727247235.0
162.142.125.132,2727247236.0
162.142.125.133,2727247237.0
162.142.125.135,2727247239.0
162.142.125.136,2727247240.0
162.142.125.137,2727247241.0
162.142.125.138,2727247242.0
162.142.125.139,2727247243.0
162.142.125.140,2727247244.0
162.142.125.141,2727247245.0
162.142.125.160,2727247264.0
162.142.125.176,2727247280.0
162.142.125.177,2727247281.0
162.142.125.178,2727247282.0
162.142.125.181,2727247285.0
162.142.125.184,2727247288.0
162.142.125.185,2727247289.0
162.142.125.186,2727247290.0
162.142.125.187,2727247291.0
162.142.125.189,2727247293.0
162.142.125.190,2727247294.0
162.142.125.212,2727247316.0
162.142.125.213,2727247317.0
162.142.125.214,2727247318.0
162.142.125.215,2727247319.0
162.142.125.216,2727247320.0
162.142.125.217,2727247321.0
162.142.125.220,2727247324.0
162.142.125.221,2727247325.0
162.142.125.222,2727247326.0
162.142.125.223,2727247327.0
162.142.125.224,2727247328.0
162.142.125.225,2727247329.0
162.142.125.226,2727247330.0
162.216.149.3,2732102915.0
162.216.149.5,2732102917.0
162.216.149.7,2732102919.0
162.216.149.8,2732102920.0
162.216.149.10,2732102922.0
162.216.149.11,2732102923.0
162.216.149.17,2732102929.0
162.216.149.20,2732102932.0
162.216.149.21,2732102933.0
162.216.149.24,2732102936.0
162.216.149.25,2732102937.0
162.216.149.28,2732102940.0
162.216.149.30,2732102942.0
162.216.149.32,2732102944.0
162.216.149.33,2732102945.0
162.216.149.34,2732102946.0
162.216.149.35,2732102947.0
162.216.149.36,2732102948.0
162.216.149.38,2732102950.0
162.216.149.39,2732102951.0
162.216.149.40,2732102952.0
162.216.149.51,2732102963.0
162.216.149.52,2732102964.0
162.216.149.55,2732102967.0
162.216.149.56,2732102968.0
162.216.149.62,2732102974.0
162.216.149.63,2732102975.0
162.216.149.65,2732102977.0
162.216.149.67,2732102979.0
162.216.149.71,2732102983.0
162.216.149.72,2732102984.0
162.216.149.73,2732102985.0
162.216.149.75,2732102987.0
162.216.149.76,2732102988.0
162.216.149.83,2732102995.0
162.216.149.86,2732102998.0
162.216.149.88,2732103000.0
162.216.149.89,2732103001.0
162.216.149.90,2732103002.0
162.216.149.91,2732103003.0
162.216.149.93,2732103005.0
162.216.149.94,2732103006.0
162.216.149.96,2732103008.0
162.216.149.97,2732103009.0
162.216.149.98,2732103010.0
162.216.149.100,2732103012.0
162.216.149.102,2732103014.0
162.216.149.107,2732103019.0
162.216.149.109,2732103021.0
162.216.149.111,2732103023.0
162.216.149.113,2732103025.0
162.216.149.114,2732103026.0
162.216.149.117,2732103029.0
162.216.149.118,2732103030.0
162.216.149.120,2732103032.0
162.216.149.121,2732103033.0
162.216.149.127,2732103039.0
162.216.149.132,2732103044.0
162.216.149.134,2732103046.0
162.216.149.137,2732103049.0
162.216.149.138,2732103050.0
162.216.149.140,2732103052.0
162.216.149.141,2732103053.0
162.216.149.142,2732103054.0
162.216.149.143,2732103055.0
